index_no,model,simulation,scenario,run,step,time,agent_name,ammount
151,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-02-07T14:50,Ba_0,30.16350333470273
152,macro_Caiani,macro_Caiani,Scenario1,0,75,2020-02-07T14:50,Ba_1,31.738591887783464
153,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-02-07T14:50,Ba_0,30.16350333470273
154,macro_Caiani,macro_Caiani,Scenario1,0,76,2020-02-07T14:50,Ba_1,31.738591887783464
155,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-02-07T14:50,Ba_0,30.16350333470273
156,macro_Caiani,macro_Caiani,Scenario1,0,77,2020-02-07T14:50,Ba_1,31.738591887783464
157,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-02-07T14:50,Ba_0,30.16350333470273
158,macro_Caiani,macro_Caiani,Scenario1,0,78,2020-02-07T14:50,Ba_1,31.738591887783464
159,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-02-07T14:50,Ba_0,30.16350333470273
160,macro_Caiani,macro_Caiani,Scenario1,0,79,2020-02-07T14:50,Ba_1,31.738591887783464
161,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-02-07T14:50,Ba_0,30.16350333470273
162,macro_Caiani,macro_Caiani,Scenario1,0,80,2020-02-07T14:50,Ba_1,31.738591887783464
163,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-02-07T14:50,Ba_0,30.16350333470273
164,macro_Caiani,macro_Caiani,Scenario1,0,81,2020-02-07T14:50,Ba_1,31.738591887783464
165,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-02-07T14:50,Ba_0,30.16350333470273
166,macro_Caiani,macro_Caiani,Scenario1,0,82,2020-02-07T14:50,Ba_1,31.738591887783464
167,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-02-07T14:50,Ba_0,30.16350333470273
168,macro_Caiani,macro_Caiani,Scenario1,0,83,2020-02-07T14:50,Ba_1,31.738591887783464
169,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-02-07T14:50,Ba_0,30.16350333470273
170,macro_Caiani,macro_Caiani,Scenario1,0,84,2020-02-07T14:50,Ba_1,31.738591887783464
171,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-02-07T14:50,Ba_0,30.16350333470273
172,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-02-07T14:50,Ba_1,31.738591887783464
173,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-02-07T14:50,Ba_0,30.16350333470273
174,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-02-07T14:50,Ba_1,31.738591887783464
175,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-02-07T14:50,Ba_0,30.16350333470273
176,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-02-07T14:50,Ba_1,31.738591887783464
177,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-02-07T14:50,Ba_0,30.16350333470273
178,macro_Caiani,macro_Caiani,Scenario1,0,88,2020-02-07T14:50,Ba_1,31.738591887783464
